country_code,customer_id,invoice_number,invoice_date,due_date,invoice_amount,settled_date,process_type
818,6627-ELFBK,4943574800,5/20/2012,6/19/2012,54.82,6/16/2012,Paper
391,6160-HCSFI,4949816221,1/6/2013,2/5/2013,85.64,2/1/2013,Paper
897,9883-SDWFS,4958732401,11/13/2013,12/13/2013,32.02,12/4/2013,Electronic
897,9460-VAZGD,4962937321,6/6/2012,7/6/2012,67.82,6/26/2012,Paper
406,9771-QTLGZ,4965519306,5/26/2013,6/25/2013,56.56,6/6/2013,Electronic
770,9323-NDIOV,4975085263,6/21/2012,7/21/2012,53.66,8/7/2012,Paper
391,8156-PCYBM,4977232177,5/12/2012,6/11/2012,93.36,6/11/2012,Electronic
897,9250-VHLWY,4977937495,6/16/2012,7/16/2012,51.81,7/15/2012,Paper
818,8887-NCUZC,4978138927,1/10/2012,2/9/2012,7.45,2/19/2012,Paper
406,6833-ETVHD,4982115880,10/26/2012,11/25/2012,47.52,11/18/2012,Electronic
818,9181-HEKGV,4983130271,6/17/2012,7/17/2012,66.07,7/21/2012,Paper
818,5613-UHVMG,4984149604,1/24/2012,2/23/2012,49.62,3/21/2012,Paper
406,9117-LYRCE,4988118072,11/4/2013,12/4/2013,47.33,11/27/2013,Electronic
391,6160-HCSFI,4988241929,10/3/2013,11/2/2013,68.64,10/17/2013,Electronic
391,6708-DPYTF,4989401437,2/17/2013,3/19/2013,56.99,3/14/2013,Electronic
770,9928-IJYBQ,4992290949,7/25/2012,8/24/2012,38.61,8/26/2012,Electronic
897,3676-CQAIF,4999718461,1/14/2013,2/13/2013,10.64,2/3/2013,Paper
818,7946-HJDUR,5002957961,6/24/2012,7/24/2012,61.9,7/20/2012,Electronic
406,9117-LYRCE,5004037531,5/27/2013,6/26/2013,48.73,7/5/2013,Paper
391,7841-HROAQ,5007692123,7/3/2013,8/2/2013,63.03,8/10/2013,Paper
897,0688-XNJRO,5010861294,2/19/2013,3/21/2013,25.38,3/21/2013,Electronic
818,7695-NKUXM,5012738148,7/1/2013,7/31/2013,44.25,7/6/2013,Electronic
391,7329-TWKLF,5016123354,1/27/2013,2/26/2013,94.38,2/16/2013,Paper
897,9286-VLKMI,5018112852,1/9/2013,2/8/2013,52.9,1/12/2013,Paper
770,7228-LEPPM,5023901716,1/21/2013,2/20/2013,89.96,3/13/2013,Electronic
897,9460-VAZGD,5025374541,2/22/2012,3/23/2012,57.14,3/13/2012,Paper
406,4632-QZOKX,5025604819,11/3/2012,12/3/2012,64.04,12/26/2012,Paper
770,9928-IJYBQ,5029459580,7/10/2012,8/9/2012,34.63,8/3/2012,Electronic
770,9149-MATVB,5031169107,11/8/2013,12/8/2013,34.65,11/25/2013,Electronic
391,9174-IYKOC,5031980496,9/29/2012,10/29/2012,66.8,10/29/2012,Paper
770,2447-JCFGW,5032711986,10/26/2013,11/25/2013,82.34,11/10/2013,Electronic
391,5920-DPXLN,5040778858,10/2/2013,11/1/2013,53.12,10/23/2013,Electronic
406,6048-QPZCF,5043434563,6/28/2013,7/28/2013,68.2,7/14/2013,Electronic
818,1604-LIFKX,5046787811,5/31/2013,6/30/2013,77.66,7/5/2013,Electronic
770,6831-FIODB,5047086979,6/5/2012,7/5/2012,71.5,8/4/2012,Paper
897,6391-GBFQJ,5048564900,3/4/2013,4/3/2013,46.49,4/3/2013,Paper
391,0379-NEVHP,5051186703,7/1/2012,7/31/2012,42.25,7/17/2012,Paper
897,1408-OQZUE,5051542190,7/4/2012,8/3/2012,53.95,9/1/2012,Paper
770,9149-MATVB,5069265898,7/15/2013,8/14/2013,46.53,8/5/2013,Electronic
391,5196-TWQXF,5080141194,12/30/2012,1/29/2013,45.8,1/10/2013,Electronic
897,6296-UKEUZ,5087638061,2/6/2013,3/8/2013,22,2/8/2013,Electronic
770,2687-XWAMA,5104471628,8/8/2013,9/7/2013,62.58,8/19/2013,Electronic
897,8690-EEBEO,5106033344,9/21/2013,10/21/2013,40.94,10/18/2013,Electronic
770,2447-JCFGW,5112375133,8/22/2013,9/21/2013,37.25,9/17/2013,Electronic
818,7695-NKUXM,5115237233,9/22/2013,10/22/2013,57.04,9/24/2013,Electronic
391,5196-TWQXF,5118980474,11/8/2013,12/8/2013,69.22,11/21/2013,Electronic
391,2820-XGXSB,5120935092,2/3/2012,3/4/2012,83.15,2/12/2012,Electronic
406,1447-YZKCL,5126179664,5/17/2013,6/16/2013,58.35,6/8/2013,Electronic
818,8887-NCUZC,5128563640,9/19/2013,10/19/2013,16.58,10/12/2013,Electronic
897,1408-OQZUE,5129304908,9/23/2013,10/23/2013,40.66,11/5/2013,Electronic
391,6708-DPYTF,5133177585,1/3/2012,2/2/2012,55.37,2/16/2012,Paper
391,6632-CGYHU,5135727501,9/1/2013,10/1/2013,68.88,9/7/2013,Electronic
391,3569-VJWXS,5137377854,5/7/2013,6/6/2013,50.63,5/21/2013,Electronic
818,8887-NCUZC,5143348258,5/26/2013,6/25/2013,27.84,7/5/2013,Electronic
391,1080-NDGAE,5144461624,11/13/2013,12/13/2013,101.93,12/16/2013,Electronic
770,3993-QUNVJ,5153888748,8/14/2013,9/13/2013,54.2,8/26/2013,Electronic
391,1080-NDGAE,5156029827,10/18/2012,11/17/2012,73.57,11/17/2012,Electronic
818,3568-JJMFW,5157346968,9/6/2013,10/6/2013,45.02,9/12/2013,Electronic
406,3448-OWJOT,5160746172,7/17/2013,8/16/2013,76.89,8/10/2013,Electronic
818,2824-HJQPP,5181531445,2/29/2012,3/30/2012,60.86,3/28/2012,Paper
406,6833-ETVHD,5190923189,3/28/2013,4/27/2013,60.25,4/15/2013,Electronic
897,8942-ERSWK,5198527757,2/17/2012,3/18/2012,38.97,2/29/2012,Paper
770,2687-XWAMA,5201178540,7/14/2012,8/13/2012,62.66,7/25/2012,Paper
818,9181-HEKGV,5202032585,5/2/2012,6/1/2012,58.19,6/6/2012,Paper
818,2824-HJQPP,5210865686,11/18/2012,12/18/2012,51.6,12/5/2012,Paper
818,2824-HJQPP,5211032490,2/2/2012,3/3/2012,70.47,3/3/2012,Paper
818,3568-JJMFW,5211667829,8/3/2013,9/2/2013,64.53,8/24/2013,Electronic
391,2676-DZINU,5212915028,5/3/2012,6/2/2012,59.78,5/23/2012,Paper
391,7841-HROAQ,5213055907,2/1/2012,3/2/2012,56.2,3/9/2012,Paper
897,7372-CESLR,5215762025,1/10/2012,2/9/2012,47.75,2/3/2012,Paper
406,9322-YCTQO,5216037175,4/13/2012,5/13/2012,83.24,5/23/2012,Electronic
391,0187-ERLSR,5219455796,10/17/2013,11/16/2013,77.19,10/20/2013,Electronic
391,5529-TBPGK,5221373409,8/16/2012,9/15/2012,59.21,9/23/2012,Paper
897,3271-YDPUJ,5224697080,7/27/2012,8/26/2012,46.31,8/24/2012,Paper
897,6296-UKEUZ,5225282488,9/7/2013,10/7/2013,61.24,9/8/2013,Electronic
770,9323-NDIOV,5230964660,11/19/2012,12/19/2012,60.46,12/20/2012,Electronic
897,9286-VLKMI,5231639672,1/31/2012,3/1/2012,73.32,2/4/2012,Paper
897,7372-CESLR,5244938150,5/25/2012,6/24/2012,34.58,6/13/2012,Paper
406,3448-OWJOT,5259704172,10/3/2013,11/2/2013,64.74,11/9/2013,Electronic
406,3448-OWJOT,5267406931,1/30/2012,2/29/2012,85.22,3/11/2012,Paper
818,7946-HJDUR,5274457788,9/1/2012,10/1/2012,60.57,9/27/2012,Electronic
897,0688-XNJRO,5277730076,5/2/2013,6/1/2013,41.31,6/16/2013,Electronic
391,8820-BLYDZ,5280781969,7/19/2012,8/18/2012,70.13,7/28/2012,Paper
391,6632-CGYHU,5284159199,9/16/2013,10/16/2013,68.47,9/28/2013,Electronic
818,8102-ABPKQ,5288556291,7/5/2013,8/4/2013,85.3,8/29/2013,Paper
818,8364-UWVLM,5302225359,6/4/2013,7/4/2013,63.58,6/24/2013,Electronic
770,7228-LEPPM,5307752603,1/23/2012,2/22/2012,87.1,3/8/2012,Paper
391,7329-TWKLF,5308271793,7/6/2012,8/5/2012,73.84,8/1/2012,Paper
391,5920-DPXLN,5315380309,10/23/2013,11/22/2013,61.19,11/5/2013,Electronic
391,8820-BLYDZ,5318528972,5/28/2012,6/27/2012,95.99,6/12/2012,Paper
770,2687-XWAMA,5320556174,10/15/2012,11/14/2012,57.88,10/20/2012,Paper
406,4632-QZOKX,5338397427,1/12/2013,2/11/2013,65.61,2/20/2013,Paper
406,9322-YCTQO,5345209605,5/22/2013,6/21/2013,98.35,6/25/2013,Electronic
391,1080-NDGAE,5348963302,4/27/2012,5/27/2012,96.6,5/22/2012,Paper
406,7600-OISKG,5352209758,8/25/2013,9/24/2013,60.57,9/14/2013,Electronic
818,5148-SYKLB,5353996897,6/11/2013,7/11/2013,84.15,7/23/2013,Paper
391,3569-VJWXS,5358292729,4/3/2012,5/3/2012,65.75,4/30/2012,Paper
406,6048-QPZCF,5359595729,6/6/2012,7/6/2012,96.48,6/12/2012,Paper
818,9181-HEKGV,5364802553,12/30/2012,1/29/2013,87,3/4/2013,Paper
770,6831-FIODB,5365850526,2/16/2012,3/17/2012,57.07,3/16/2012,Paper
897,3676-CQAIF,5367243443,6/1/2012,7/1/2012,53.81,7/20/2012,Paper
391,2125-HJDLA,5370094352,2/13/2012,3/14/2012,24.25,3/29/2012,Paper
391,6160-HCSFI,5375281177,11/26/2013,12/26/2013,80.85,12/7/2013,Electronic
391,5196-TWQXF,5376212799,2/3/2013,3/5/2013,65.47,2/25/2013,Electronic
406,0783-PEPYR,5378812305,9/18/2013,10/18/2013,58.58,10/19/2013,Paper
406,6833-ETVHD,5390563017,8/12/2013,9/11/2013,62.4,9/6/2013,Electronic
818,1604-LIFKX,5395803659,10/18/2013,11/17/2013,51.64,11/27/2013,Electronic
406,9117-LYRCE,5400778193,9/25/2012,10/25/2012,37.19,11/1/2012,Paper
406,4092-ZAVRG,5404048854,8/7/2013,9/6/2013,73.08,8/8/2013,Electronic
770,0465-DTULQ,5406697446,6/16/2012,7/16/2012,39.87,8/3/2012,Paper
897,9883-SDWFS,5408072058,4/27/2013,5/27/2013,42.86,6/18/2013,Paper
406,3448-OWJOT,5411405629,9/30/2013,10/30/2013,73.99,10/27/2013,Electronic
770,5592-UQXSS,5417879278,4/7/2012,5/7/2012,37.08,5/12/2012,Paper
897,8690-EEBEO,5419865968,8/11/2013,9/10/2013,62.83,9/7/2013,Electronic
770,5592-UQXSS,5420077969,6/5/2013,7/5/2013,34.36,6/21/2013,Electronic
391,6708-DPYTF,5423618299,3/20/2013,4/19/2013,81.59,4/28/2013,Electronic
391,7329-TWKLF,5433217651,10/21/2013,11/20/2013,78.59,11/13/2013,Paper
770,0625-TNJFG,5437619752,7/5/2013,8/4/2013,69.85,8/6/2013,Paper
406,9322-YCTQO,5439908314,5/17/2013,6/16/2013,70.98,6/23/2013,Electronic
406,4640-FGEJI,5445841992,10/21/2013,11/20/2013,97.42,11/14/2013,Electronic
406,0783-PEPYR,5446180510,4/29/2012,5/29/2012,50.55,6/11/2012,Paper
391,8156-PCYBM,5453381490,6/10/2013,7/10/2013,62.64,7/14/2013,Electronic
770,7260-ZHAKS,5454474839,8/30/2012,9/29/2012,100.51,9/26/2012,Electronic
391,2820-XGXSB,5458519467,5/2/2012,6/1/2012,73.62,5/7/2012,Electronic
391,8820-BLYDZ,5464873037,8/28/2013,9/27/2013,98.83,8/31/2013,Electronic
406,8389-TCXFQ,5471402464,1/9/2013,2/8/2013,51.2,1/24/2013,Electronic
406,4651-PMEXQ,5473678800,9/5/2013,10/5/2013,70.29,9/28/2013,Electronic
406,6833-ETVHD,5480294344,10/1/2012,10/31/2012,74.56,10/20/2012,Electronic
770,3831-FXWYK,5485299924,11/2/2012,12/2/2012,74.47,12/17/2012,Paper
406,9725-EZTEJ,5493577724,5/25/2013,6/24/2013,109.81,6/18/2013,Electronic
406,5573-KSOIA,5506147573,10/2/2013,11/1/2013,84.31,10/26/2013,Electronic
406,9771-QTLGZ,5508245592,2/28/2013,3/30/2013,48.87,3/9/2013,Electronic
770,7758-WKLVM,5510823569,4/11/2012,5/11/2012,30.06,5/17/2012,Electronic
770,7260-ZHAKS,5516916159,1/23/2013,2/22/2013,83.32,2/6/2013,Electronic
770,0465-DTULQ,5519301828,1/30/2012,2/29/2012,59.34,3/21/2012,Paper
406,4640-FGEJI,5531824498,11/6/2012,12/6/2012,95.58,12/6/2012,Paper
391,8156-PCYBM,5535719066,11/25/2012,12/25/2012,46,12/20/2012,Electronic
406,1447-YZKCL,5536234391,11/1/2012,12/1/2012,61.2,12/10/2012,Electronic
391,1080-NDGAE,5536610902,6/29/2013,7/29/2013,89.97,8/1/2013,Electronic
770,0625-TNJFG,5539674578,11/5/2013,12/5/2013,44.4,12/2/2013,Electronic
818,5924-UOPGH,5551365805,9/22/2012,10/22/2012,96.58,10/7/2012,Paper
406,0783-PEPYR,5554040283,2/17/2013,3/19/2013,59.36,3/30/2013,Paper
818,6627-ELFBK,5554804891,8/21/2013,9/20/2013,77.24,9/9/2013,Electronic
406,0783-PEPYR,5564408624,8/22/2013,9/21/2013,50.69,10/5/2013,Paper
406,7938-EVASK,5570997637,1/19/2012,2/18/2012,43.77,2/29/2012,Paper
406,4092-ZAVRG,5584045928,8/25/2012,9/24/2012,72.2,8/28/2012,Electronic
818,3271-HYHDN,5584805665,7/23/2013,8/22/2013,71.02,7/23/2013,Electronic
818,5924-UOPGH,5589625888,2/10/2013,3/12/2013,61.46,3/2/2013,Paper
391,7841-HROAQ,5591470956,8/25/2012,9/24/2012,72.94,9/25/2012,Paper
406,6833-ETVHD,5600044644,1/7/2013,2/6/2013,67.51,1/22/2013,Electronic
391,2423-QOKIO,5600941018,1/27/2012,2/26/2012,53.73,3/5/2012,Paper
818,5924-UOPGH,5601820333,9/25/2013,10/25/2013,76.69,10/9/2013,Electronic
818,6004-KITZM,5606369890,2/23/2013,3/25/2013,70.9,3/15/2013,Paper
818,7695-NKUXM,5609216425,11/16/2012,12/16/2012,69.4,11/29/2012,Paper
818,5613-UHVMG,5612029362,2/7/2013,3/9/2013,72.82,4/1/2013,Electronic
406,6833-ETVHD,5614207522,1/24/2013,2/23/2013,59.25,2/11/2013,Electronic
406,6048-QPZCF,5616666227,5/16/2013,6/15/2013,92.96,5/22/2013,Electronic
818,7946-HJDUR,5619336586,6/3/2013,7/3/2013,75.07,6/30/2013,Electronic
770,7758-WKLVM,5627371581,5/28/2012,6/27/2012,55.22,6/25/2012,Electronic
897,0688-XNJRO,5633925313,4/12/2013,5/12/2013,34.75,6/4/2013,Electronic
391,9174-IYKOC,5636675950,3/21/2012,4/20/2012,68.81,5/12/2012,Paper
770,7050-KQLDO,5636946317,4/7/2013,5/7/2013,57.24,4/30/2013,Electronic
770,9323-NDIOV,5641290183,12/9/2012,1/8/2013,54.49,1/7/2013,Electronic
818,6004-KITZM,5652779440,11/20/2012,12/20/2012,64.27,12/7/2012,Paper
897,6391-GBFQJ,5663633073,3/28/2013,4/27/2013,7.33,4/21/2013,Paper
406,4640-FGEJI,5666197272,9/1/2013,10/1/2013,42.37,9/24/2013,Electronic
391,6160-HCSFI,5667168406,6/4/2013,7/4/2013,68.97,6/20/2013,Electronic
770,9149-MATVB,5669083173,7/2/2013,8/1/2013,36.26,7/25/2013,Electronic
770,4460-ZXNDN,5670127659,10/1/2012,10/31/2012,59.6,11/3/2012,Paper
770,0706-NRGUP,5671103218,12/5/2012,1/4/2013,25.78,12/30/2012,Paper
818,1604-LIFKX,5672264098,12/22/2012,1/21/2013,52.62,2/5/2013,Paper
897,3271-YDPUJ,5689526714,1/21/2013,2/20/2013,64.44,2/22/2013,Paper
391,6160-HCSFI,5709007782,2/2/2013,3/4/2013,85.52,2/23/2013,Electronic
818,7946-HJDUR,5713630505,8/19/2013,9/18/2013,51.94,9/20/2013,Electronic
818,1604-LIFKX,5715617144,6/28/2012,7/28/2012,59.91,8/11/2012,Paper
406,2621-XCLEH,5722625204,3/23/2012,4/22/2012,89.05,5/14/2012,Paper
406,6833-ETVHD,5728598959,10/17/2013,11/16/2013,71.7,11/6/2013,Electronic
391,6632-CGYHU,5732190469,8/7/2013,9/6/2013,70.51,8/18/2013,Electronic
406,1447-YZKCL,5732886455,9/13/2012,10/13/2012,55.14,10/13/2012,Electronic
770,6077-FDQRK,5734148846,8/15/2013,9/14/2013,58.36,8/27/2013,Electronic
391,7209-MDWKR,5743371067,10/4/2012,11/3/2012,55.88,11/14/2012,Paper
406,4640-FGEJI,5747215345,7/5/2012,8/4/2012,66.54,8/13/2012,Paper
406,1447-YZKCL,5750325838,11/16/2013,12/16/2013,77.33,12/17/2013,Electronic
406,4651-PMEXQ,5753468265,7/1/2012,7/31/2012,94.97,8/2/2012,Paper
391,0187-ERLSR,5759027335,11/11/2013,12/11/2013,83.18,11/24/2013,Electronic
406,9725-EZTEJ,5759152857,4/22/2012,5/22/2012,72.32,6/5/2012,Electronic
897,9286-VLKMI,5759365584,2/13/2013,3/15/2013,51.43,2/18/2013,Paper
897,3676-CQAIF,5769308033,6/10/2012,7/10/2012,35.32,7/28/2012,Paper
406,4092-ZAVRG,5769746861,6/27/2012,7/27/2012,73.09,6/30/2012,Electronic
818,3568-JJMFW,5770867325,4/21/2012,5/21/2012,63.97,5/3/2012,Electronic
406,0783-PEPYR,5777629589,9/2/2012,10/2/2012,57.26,10/9/2012,Paper
770,0625-TNJFG,5779088948,11/19/2012,12/19/2012,62.84,12/13/2012,Paper
391,9212-BTDMX,5783904084,7/15/2012,8/14/2012,24.91,7/28/2012,Electronic
391,0379-NEVHP,5786890759,1/9/2013,2/8/2013,34.41,1/27/2013,Paper
770,2687-XWAMA,5792413329,6/26/2012,7/26/2012,47.64,7/10/2012,Paper
770,2026-XLBER,5796159925,9/8/2013,10/8/2013,55.16,9/17/2013,Electronic
406,5284-DJOZO,5802848218,12/14/2012,1/13/2013,82.19,12/18/2012,Electronic
897,8942-ERSWK,5804051179,11/17/2012,12/17/2012,29.41,12/3/2012,Paper
897,1408-OQZUE,5822411556,12/12/2012,1/11/2013,64.29,1/27/2013,Electronic
391,6708-DPYTF,5826992356,10/3/2013,11/2/2013,105.25,11/3/2013,Electronic
770,2687-XWAMA,5831823402,1/21/2012,2/20/2012,32.78,2/2/2012,Paper
770,0625-TNJFG,5833648536,7/13/2013,8/12/2013,81.63,8/4/2013,Paper
406,2621-XCLEH,5834509499,3/2/2012,4/1/2012,67.51,4/28/2012,Paper
770,3831-FXWYK,5834961407,8/9/2012,9/8/2012,73.9,9/10/2012,Paper
406,6833-ETVHD,5844695758,1/10/2012,2/9/2012,71.66,2/10/2012,Paper
770,9149-MATVB,5851010658,4/1/2012,5/1/2012,56.1,4/30/2012,Paper
770,0625-TNJFG,5853943614,2/24/2012,3/25/2012,62.39,3/25/2012,Paper
770,3831-FXWYK,5854224600,9/2/2013,10/2/2013,56.31,9/27/2013,Electronic
897,3271-YDPUJ,5861341441,1/18/2013,2/17/2013,44.79,2/24/2013,Paper
897,9250-VHLWY,5863004374,1/9/2013,2/8/2013,52.53,2/11/2013,Paper
391,5196-TWQXF,5865149984,5/26/2013,6/25/2013,55.1,6/16/2013,Electronic
770,7050-KQLDO,5865665884,1/28/2012,2/27/2012,64.89,2/16/2012,Paper
770,7758-WKLVM,5865860062,3/19/2012,4/18/2012,48.42,5/9/2012,Electronic
770,2687-XWAMA,5866198434,5/13/2012,6/12/2012,56.25,5/23/2012,Paper
391,7209-MDWKR,5866933192,7/14/2013,8/13/2013,62.32,8/19/2013,Paper
897,0688-XNJRO,5868117840,7/5/2012,8/4/2012,24.42,8/15/2012,Electronic
897,3271-YDPUJ,5870483009,8/24/2012,9/23/2012,23.08,9/13/2012,Paper
391,6632-CGYHU,5872970998,5/29/2013,6/28/2013,85.89,6/6/2013,Electronic
770,9149-MATVB,5876175760,6/5/2012,7/5/2012,64.06,7/13/2012,Paper
818,8102-ABPKQ,5882624218,3/17/2013,4/16/2013,76.85,5/3/2013,Paper
406,1447-YZKCL,5893003141,5/25/2012,6/24/2012,71.36,6/26/2012,Paper
391,9174-IYKOC,5895996518,7/9/2013,8/8/2013,65.39,8/2/2013,Electronic
818,3568-JJMFW,5896450110,12/30/2012,1/29/2013,56.93,1/17/2013,Electronic
391,6708-DPYTF,5897876193,7/4/2012,8/3/2012,76.81,8/16/2012,Paper
406,7938-EVASK,5900977077,5/4/2013,6/3/2013,65.79,5/28/2013,Electronic
406,3448-OWJOT,5902046936,2/19/2012,3/20/2012,74.94,3/28/2012,Paper
391,9174-IYKOC,5905976017,3/19/2013,4/18/2013,57.46,4/6/2013,Electronic
770,3831-FXWYK,5908935254,3/25/2013,4/24/2013,85.86,4/27/2013,Electronic
897,9250-VHLWY,5915326736,4/16/2012,5/16/2012,49.7,5/8/2012,Paper
391,7209-MDWKR,5916379112,1/21/2012,2/20/2012,81.9,2/16/2012,Paper
406,9322-YCTQO,5920658489,10/30/2013,11/29/2013,91.32,11/25/2013,Electronic
818,1604-LIFKX,5928070131,1/3/2012,2/2/2012,97.6,2/25/2012,Paper
897,1168-BEASA,5934744260,8/18/2013,9/17/2013,58.68,9/12/2013,Paper
897,6177-VTITE,5937906260,6/30/2013,7/30/2013,21.89,7/14/2013,Electronic
406,9758-AIEIK,5939094178,2/13/2012,3/14/2012,55.42,3/3/2012,Paper
391,2423-QOKIO,5939164853,7/9/2012,8/8/2012,70.43,8/16/2012,Paper
818,8887-NCUZC,5945158356,6/11/2013,7/11/2013,53.19,7/9/2013,Electronic
770,5592-UQXSS,5949242829,11/6/2013,12/6/2013,44.87,12/11/2013,Electronic
770,3831-FXWYK,5950285853,1/5/2013,2/4/2013,63.12,2/18/2013,Paper
391,5196-TWQXF,5955530230,5/13/2013,6/12/2013,16.57,6/4/2013,Electronic
770,3831-FXWYK,5959305622,11/18/2013,12/18/2013,78.37,12/15/2013,Electronic
897,0688-XNJRO,5963438295,7/16/2013,8/15/2013,25.79,8/23/2013,Electronic
897,8690-EEBEO,5972339733,8/19/2012,9/18/2012,59.4,9/23/2012,Paper
406,8976-AMJEO,5978287436,5/23/2013,6/22/2013,39.6,6/18/2013,Electronic
391,2125-HJDLA,5983180705,3/7/2012,4/6/2012,38.45,4/22/2012,Paper
406,5573-KSOIA,5984065624,8/29/2013,9/28/2013,87.37,9/30/2013,Paper
406,3448-OWJOT,5990869923,8/22/2012,9/21/2012,48.72,10/8/2012,Paper
897,6177-VTITE,5991374516,11/2/2013,12/2/2013,55.11,11/10/2013,Electronic
818,2824-HJQPP,5993794287,7/27/2013,8/26/2013,36.02,8/18/2013,Paper
391,0187-ERLSR,5995302563,3/4/2013,4/3/2013,31.72,3/11/2013,Paper
391,9174-IYKOC,5995642092,3/8/2012,4/7/2012,35.46,4/12/2012,Paper
897,7654-DOLHO,5999019394,12/27/2012,1/26/2013,5.26,1/23/2013,Electronic
770,2687-XWAMA,6008733621,10/14/2013,11/13/2013,48.8,10/19/2013,Electronic
818,8887-NCUZC,6014957446,10/9/2013,11/8/2013,55.55,11/13/2013,Electronic
897,3271-YDPUJ,6017503839,5/27/2013,6/26/2013,30.23,6/12/2013,Electronic
391,0187-ERLSR,6018471272,5/7/2013,6/6/2013,79.87,5/15/2013,Paper
391,9174-IYKOC,6019130159,10/13/2012,11/12/2012,73.75,11/6/2012,Paper
770,6077-FDQRK,6021346193,7/26/2012,8/25/2012,63.03,8/17/2012,Paper
770,4460-ZXNDN,6023663421,4/9/2012,5/9/2012,61.97,5/25/2012,Paper
818,8364-UWVLM,6025796693,2/29/2012,3/30/2012,68.31,3/29/2012,Paper
818,5875-VZQCZ,6032999481,3/18/2013,4/17/2013,81.21,5/11/2013,Paper
406,9771-QTLGZ,6034265548,5/21/2012,6/20/2012,55.54,6/17/2012,Paper
770,6077-FDQRK,6035899942,7/10/2012,8/9/2012,53.52,8/2/2012,Paper
406,6048-QPZCF,6040813966,9/25/2012,10/25/2012,84.23,9/30/2012,Electronic
818,6004-KITZM,6045344090,4/16/2013,5/16/2013,72.88,5/5/2013,Paper
818,8887-NCUZC,6050714721,1/3/2012,2/2/2012,15.99,2/15/2012,Paper
818,7695-NKUXM,6051615131,8/25/2012,9/24/2012,27.52,8/29/2012,Paper
770,0625-TNJFG,6052640963,11/11/2013,12/11/2013,83.68,12/1/2013,Electronic
406,4092-ZAVRG,6053161771,2/10/2013,3/12/2013,73.56,2/11/2013,Electronic
391,2125-HJDLA,6059076054,10/5/2012,11/4/2012,32.05,10/31/2012,Electronic
391,9841-XLGBV,6059357698,7/27/2013,8/26/2013,31.12,8/24/2013,Electronic
406,7938-EVASK,6062304635,9/7/2012,10/7/2012,111.21,9/29/2012,Paper
818,5148-SYKLB,6067368978,6/18/2012,7/18/2012,88.48,7/31/2012,Paper
770,3993-QUNVJ,6079394028,7/23/2012,8/22/2012,61.76,8/9/2012,Paper
897,6177-VTITE,6080109452,2/11/2013,3/13/2013,57.05,2/27/2013,Electronic
770,7228-LEPPM,6081045243,6/30/2012,7/30/2012,69.15,8/13/2012,Electronic
391,6708-DPYTF,6085710390,4/29/2013,5/29/2013,82.04,5/23/2013,Electronic
897,0688-XNJRO,6088063371,2/8/2012,3/9/2012,68.28,3/25/2012,Paper
897,6296-UKEUZ,6089084877,3/16/2012,4/15/2012,43.39,3/18/2012,Paper
897,1168-BEASA,6095691270,9/6/2012,10/6/2012,43.17,9/25/2012,Paper
406,2621-XCLEH,6107289576,4/27/2013,5/27/2013,65.76,6/3/2013,Electronic
391,6160-HCSFI,6107650729,7/26/2012,8/25/2012,60.72,8/21/2012,Paper
406,6048-QPZCF,6109735891,9/3/2013,10/3/2013,90.27,9/21/2013,Electronic
897,9286-VLKMI,6110785497,6/1/2012,7/1/2012,86.5,6/10/2012,Paper
406,6048-QPZCF,6114978639,2/24/2012,3/25/2012,72.76,3/19/2012,Paper
770,7856-ODQFO,6115848018,7/2/2012,8/1/2012,30.12,8/1/2012,Paper
770,3831-FXWYK,6120905901,9/1/2012,10/1/2012,78.39,9/27/2012,Paper
770,0465-DTULQ,6128855877,11/25/2013,12/25/2013,72.36,12/23/2013,Electronic
897,1168-BEASA,6133129097,4/22/2013,5/22/2013,52.07,5/15/2013,Paper
391,3569-VJWXS,6140117683,8/31/2013,9/30/2013,60.26,9/17/2013,Electronic
406,8976-AMJEO,6140327615,7/8/2012,8/7/2012,54.59,7/26/2012,Electronic
770,2447-JCFGW,6149070076,5/29/2012,6/28/2012,50.96,6/24/2012,Paper
818,5875-VZQCZ,6151783720,11/4/2013,12/4/2013,62.17,12/7/2013,Electronic
406,9771-QTLGZ,6163803491,8/28/2012,9/27/2012,61.37,9/16/2012,Paper
391,0379-NEVHP,6164052759,9/10/2012,10/10/2012,72.97,9/28/2012,Paper
406,4651-PMEXQ,6166200189,6/13/2013,7/13/2013,78.76,6/30/2013,Electronic
897,9286-VLKMI,6170784196,12/7/2012,1/6/2013,60.39,12/16/2012,Paper
391,5196-TWQXF,6172286856,4/9/2012,5/9/2012,30.11,5/14/2012,Paper
391,2125-HJDLA,6178537152,11/13/2013,12/13/2013,82.68,1/3/2014,Electronic
391,0709-LZRJV,6179146246,11/28/2013,12/28/2013,32.82,12/26/2013,Electronic
770,6831-FIODB,6180284302,1/30/2013,3/1/2013,30.9,3/6/2013,Paper
406,4651-PMEXQ,6191014036,9/2/2013,10/2/2013,69.87,10/1/2013,Electronic
897,9883-SDWFS,6195238206,9/28/2012,10/28/2012,14.05,11/1/2012,Paper
897,3676-CQAIF,6197031775,9/27/2012,10/27/2012,63.21,11/10/2012,Paper
406,6048-QPZCF,6198121107,3/4/2012,4/3/2012,62.49,4/4/2012,Paper
770,3831-FXWYK,6211621442,3/3/2012,4/2/2012,117.01,4/20/2012,Paper
